NAME,DATA_TYPE,CENTER,SCHEDULE,WASTE,ROAD_TYPE,ROAD_NAME,NUM_TYPE,NUM,DISTRICT_CODE,DISTRICT,DISTRICT_URL,UTMX,UTMY
PLP-Concejo-de-Teverga-1,Punto Limpio de Proximidad,Centro Cultural Lope de Vega *,Lunes a Viernes 9:00 a 13:30 y de 17:00 a 19:00.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Concejo de Teverga,Numero,1,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,-3.6716100475893096,40.38651009409889
PLP-Princesa-de-Eboli-29,Punto Limpio de Proximidad,Centro Cultural Sanchinarro *,Lunes a Viernes 9:00 a 22:00. Sabados y Domingos 10:00 a 22:00.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Princesa de Eboli,Numero,29,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.655339959046832,40.49023010032593
PLP-Monseñor-Oscar-Romero-41,Punto Limpio de Proximidad,Centro Deportivo Municipal La Mina *,Lunes a Viernes 9:00 a 20:30. Sabados y Domingos  9:00 a 14:30.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Monseñor Oscar Romero,Numero,41,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.7465799351851037,40.38238015935619
PLP-Puerto-de-Reinosa-2,Punto Limpio de Proximidad,Instalacion Deportiva Basica Virgen de la Torre *,Lunes a Viernes 17:00 a 21:00. Sabados y Domingos 9:00 a 18:00.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Puerto de Reinosa,Numero,2,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,-3.617060016131315,40.378360162229704
PLP-Moncloa-1,Punto Limpio de Proximidad,Junta Municipal de Distrito de Moncloa-Aravaca *,Lunes a Jueves 8:30 a 15:00. Viernes 8:30 a 14:00. Sabados y Domingos cerrado,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Plaza,Moncloa,Numero,1,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,-3.7185699575600184,40.43533009632314
PLP-Alameda-15,Punto Limpio de Proximidad,Medialab-Prado *,Lunes 16:00 a 21:00. Martes a Viernes 10:00 a 21:00. Sabados 11:00 a 21:00.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Alameda,Numero,15,1,Centro,https://wikidata.org/entity/Q1763376,-3.6935799532551186,40.41052012991999
PLP-Barcelo-4,Punto Limpio de Proximidad,Parque Jardines Arquitecto Ribera *,Todos los dias 24 horas. Situado en via publica,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Barcelo,Numero,4,1,Centro,https://wikidata.org/entity/Q1763376,-3.69884995025658,40.42677016611357
PLP-Zarza-20,Punto Limpio de Proximidad,Oficina auxiliar Atencion a la Ciudadania de Aravaca *,Lunes a Viernes 8:30 a 14:00. Cerrado el mes de agosto y los dias 24 y 31 de diciembre,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Zarza,Numero,20,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,-3.78584999296554,40.45843014385461
PLP-Casino-3,Punto Limpio de Proximidad,Parque Casino de la Reina *,Lunes a Viernes 8:30 a 21:30. Sabados 10:00 a 15:00 y de 16:00 a 21:30.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Casino,Numero,3,1,Centro,https://wikidata.org/entity/Q1763376,-3.705029935540741,40.40676013777005
PLP-de-la-Chopera-10,Punto Limpio de Proximidad,Junta Municipal de Distrito de Arganzuela. Casa del Reloj,Lunes a Viernes 9:00 a 14:00,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Paseo,de la Chopera,Numero,10,2,Arganzuela,https://wikidata.org/entity/Q2000929,-3.69854011202838,40.393415474266405
PLP-Canarias-17,Punto Limpio de Proximidad,Centro Dotacional Integral de Arganzuela.,Lunes a Sabado 9:00 a 21:00. Agosto cerrado,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Canarias,Numero,17,2,Arganzuela,https://wikidata.org/entity/Q2000929,-3.6955237781912267,40.402080566406866
PLP-Daoiz-y-Velarde-1,Punto Limpio de Proximidad,Junta Municipal Retiro - (fachada de Centro Deportivo),Todos los dias 24 horas. Situado en via publica,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Plaza,Daoiz y Velarde,Numero,1,3,Retiro,https://wikidata.org/entity/Q2002296,-3.6774407190220786,40.402326486782414
PLP-Bravo-Murillo-376,Punto Limpio de Proximidad,Centro Deportivo Triangulo de Oro,Todos los dias 24 horas. Situado en via publica,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Bravo Murillo,Numero,376,6,Tetuán,https://wikidata.org/entity/Q1773540,-3.692462180955083,40.465083524016116
PLP-Donoso-5,Punto Limpio de Proximidad,Centro Cultural Eduardo Urkulo,Mañanas de lunes a viernes de 9:30 a 13:30 y tardes de lunes a jueves 16:30 a 18 horas.  Julio de lunes a viernes de 9:30 a 13:30 horas,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Plaza,Donoso,Numero,5,6,Tetuán,https://wikidata.org/entity/Q1773540,-3.6975961535609123,40.469007409247524
PLP-Colonia-Marconi-4,Punto Limpio de Proximidad,Centro Cultural Marconi,lunes a jueves de 9:30 a 13:30 y de 16:30 a 19:30 y viernes de 9:30 a 13:30 horas.  Durante el mes de  julio el horario sera de 9 a 14 horas de lunes a viernes.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Acceso,Colonia Marconi,Numero,4,17,Villaverde,https://wikidata.org/entity/Q919536,-3.700802306319775,40.33475634942036
PLP-Rafaela-Ybarra-41,Punto Limpio de Proximidad,Junta Municipal Usera,Todos los dias 24 horas. Situado en via publica,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Avendia,Rafaela Ybarra,Numero,41,12,Usera,https://wikidata.org/entity/Q953368,-3.7108611022867946,40.382386960097364
PLP-Catorce-Olivas-1,Punto Limpio de Proximidad,CDM Francisco Fernandez Ochoa,De lunes a viernes: de 8 a 21:30 horas. Sabados domingos y festivos: de 9 a 20 horas.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Catorce Olivas,Numero,1,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.7408700321201014,40.36582519067012
PLP-Monforte-de-Lemos-13,Punto Limpio de Proximidad,Centro Deportivo Municipal Vicente del Bosque, lunes a domingo y festivos de 8:30 a 20:30 horas. Cerrado  Los dias 24/25 y 31 de diciembre/1 de enero y 1 de mayo,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Avenida,Monforte de  Lemos,Numero,13,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.6935274488293866,40.478925531189994
PLP-Pradillo-33,Punto Limpio de Proximidad,Centro Deportivo Municipal  de Pradillo, lunes a viernes de 8:45 a 20:30 horas. Sabados y domingos de 8:45 a 14:15 horas. Festivos y dias 24 y 31 de diciembre,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Pradillo,Numero,33,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6716066596924932,40.44911220504724
PLP-Los-Rosales-133,Punto Limpio de Proximidad,Centro Cultural  Los Rosales,lunes a jueves de 9:30 a 13:30 y de 17 a 19 y viernes de 9:30 a 13:30 horas.  Durante el mes de julio el horario sera de 9 a 14 horas.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Avenida,Los Rosales,Numero,133,17,Villaverde,https://wikidata.org/entity/Q919536,-3.6772949490708893,40.35075287398911
PLP-Glorietas-19,Punto Limpio de Proximidad,Centro Cultural El Pozo del Tio Raimundo,Lunes a viernes de 9 a 13:45 y de 17 a 18:45 horas. Agosto cerrado,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Avenida,Glorietas,Numero,19,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,-3.6599316309151146,40.37381700583993
PLP-Moreja-11,Punto Limpio de Proximidad,Polideportivo Orcasur, lunes a viernes de 8:45 a 20:30 horas. Sabados domingos y festivos de 8:45 a 14:30 horas.  Cerrado  mes de agosto y los dias 24/25 y 31 de diciembre/1 de enero y 1 de mayo,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Moreja,Numero,11,12,Usera,https://wikidata.org/entity/Q953368,-3.698133746161735,40.36812911545689
PLP-Alcalde-Sainz-de-Baranda-94,Punto Limpio de Proximidad,Centro Deportivo Municipal  Torrespaña,lunes a domingo: de 9:00 a 22:00,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Alcalde Sainz de Baranda,Numero,94,4,Salamanca,https://wikidata.org/entity/Q1773521,-3.6607651087807764,40.42121841308427
PLP-San-Roman-del-Valle-8,Punto Limpio de Proximidad,Centro Cultural  Antonio Machado,De lunes a viernes de 10 a 13:30 y de 17 a 18:30 horas. Cerrado Agosto,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,San Roman del Valle,Numero,8,20,San Blas,https://wikidata.org/entity/Q2001937,-3.621730390018442,40.420281396530996
PLP-Fuentidueña-6,Punto Limpio de Proximidad,Centro Deportivo Municipal  Miguel Guillen Prim,Lunes a viernes de 9 a 21 horas. Sabados/domingos y festivos. Cerrado Mes agosto y durante los dias 24/25 y 31 de diciembre/1 de enero y 1 de mayo.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Fuentidueña,Numero,6,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,-3.623139994316793,40.37382632886673
PLP-Hierbabuena-2,Punto Limpio de Proximidad,Centro Deportivo Municipal  Playa Victoria, lunes a viernes de 8:30 a 21 horas. Sabados y festivos de 9 a 14 horas. Cerrado  Domingos cerrado. Dias 24/25 y 31 de diciembre/1 de enero y 1 de mayo.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Hierbabuena,Numero,2,6,Tetuán,https://wikidata.org/entity/Q1773540,-3.7020988374255097,40.459287845426324
PLP-Mar-de-las-Antillas-2,Punto Limpio de Proximidad,Parque Huerta de la Salud,Todos los dias 24 horas. Situado en via publica,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Mar de las Antillas,Numero,2,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6451714002386897,40.47376028762315
PLP-Camino-De-Santiago-25,Punto Limpio de Proximidad,Padel y Tenis las Tablas,lunes a domingo: de 9:00 a 22:00,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Avenida,Camino De Santiago,Numero,25,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.6740773390600916,40.50272600296535
PLP-Logroño-179,Punto Limpio de Proximidad,Centro Cultural Gloria Fuertes,De lunes a viernes de 9 a 14 y de 17 a 19 horas.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Avenida,Logroño,Numero,179,21,Barajas,https://wikidata.org/entity/Q807230,-3.59366944399918,40.46063190036539
PLP-Brunete-1,Punto Limpio de Proximidad,Instalacion Deportiva Municipal Basica Brunete,Todos los dias de 9:00 a 22 horas,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Brunete,Numero,1,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.7737972900086048,40.51667190523942
PLP-Alonso-Cano-10,Punto Limpio de Proximidad,Mercado Municipal Chamberi,De lunes a viernes de 9:30 a 14:30 y de 17:30 a 20:30 horas. Sabado de 9:30 a 14:30 horas.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Alonso Cano,Numero,10,7,Chamberí,https://wikidata.org/entity/Q1763370,-3.6978704196189907,40.436246456714365
PLP-Esfinge-35,Punto Limpio de Proximidad,Centro Municipal de Mayores Canillejas,Lunes a viernes: de 9:30 a 14:00 y de 16:00 a 20:30 h.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Esfinge,Numero,35,20,San Blas,https://wikidata.org/entity/Q2001937,-3.6092848527171952,40.44357765999221
PLP-Francisco-Rioja-10,Punto Limpio de Proximidad,Centro Deportivo Municipal Pueblo Nuevo,De lunes a viernes de 9 a 20:30 horas (de septiembre a julio). Cerrado Festivos,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Francisco Rioja,Numero,10,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.6092848527171952,40.44357765999221
PLP-Daroca-54A,Punto Limpio de Proximidad,CMM Manuel Alexandre,Invierno: de 9 a 21 horas;  Verano: de 9 a 21 horas,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Avenida,Daroca,Numero,54 A,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.6388838292112347,40.42988774292607
PLP-Arroyo-Belincoso-11,Punto Limpio de Proximidad,Biblioteca Miguel Delibes,Todos los dias 24 horas. Situado en via publica,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Arroyo Belincoso,Numero,11,14,Moratalaz,https://wikidata.org/entity/Q2076109,-3.6542354776086823,40.429402335777766
PLP-Alianza-4,Punto Limpio de Proximidad,Centro Deportivo Municipal  Felix Rubio,Para saber el horario de apertura de las distintas instalaciones del centro deportivo les rogamos lo consulten con el propio centro. Cerrado mes de agosto y los dias 24/25 y 31 de diciembre/1 de enero y 1 de mayo.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Alianza,Numero,4,17,Villaverde,https://wikidata.org/entity/Q919536,-3.6528645782280558,40.40975305173956
PLP-Rafael-Finat-47,Punto Limpio de Proximidad,Centro Municipal La Tercera Ciudad de Mejico,Lunes a viernes: de 9 a 21 horas. Fines de semana y festivos: de 10 a 14 horas y de 16 a 21 horas,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Rafael Finat,Numero,47,10,Latina,https://wikidata.org/entity/Q794954,-3.6915111005906445,40.35743759040498
PLP-Camarena-10,Punto Limpio de Proximidad,Centro Cultural  Fernando de los Rios,De lunes a viernes de 9 a 14 y de 16 a 18 horas. Julio: de lunes a viernes de 9 a 14 horas.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Camarena,Numero,10,10,Latina,https://wikidata.org/entity/Q794954,-3.7566162239583294,40.395738889208374
PLP-Santander-2,Punto Limpio de Proximidad,Polideportivo Vallerhermoso,Todos los dias 24 horas. Situado en via publica,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Santander,Numero,2,7,Chamberí,https://wikidata.org/entity/Q1763370,-3.709401981573138,40.442842031910196
PLP-Ladera-de-los-Almentdros-2,Punto Limpio de Proximidad,Centro Deportivo Municipal  Faustina Valladolid,De lunes a domingo de 9 a 20:30 horas. Cerrado festivos y fines de semana del mes agosto Los dias 24/25 y 31 de diciembre/1 de enero y 1 de mayo.,Aceite vegetal de cocina (5 Litros)\nPequeños aparatos elecrtricos y electronicos (RAEE´s): ebooks/MP3/MP4/MP5/Ipods/tablets/mandos de television/USB´s y telefonos moviles/lectores de DVDs y CDs… (1 unidad),Calle,Ladera de los Almentdros,Numero,2,19,Vicálvaro,https://wikidata.org/entity/Q589403,-3.622889038865766,40.40419333360588
