IDDispenserRubbish,IDDistrict,DistrictName,same_as_wikidata_district,IDNeighborhood,NeighborhoodName,Active,InstallDate,Address,Model
517151,11,Carabanchel,https://wikidata.org/entity/Q1001991,113,SAN ISIDRO,OPERATIVO,23/02/2011,CALLE DE EL TOBOSO 38,50_LTS_EX
517227,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,157,COLINA,OPERATIVO,23/02/2011,CALLE DE MATIAS TURRION 21,50_LTS_EX
517253,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,157,COLINA,OPERATIVO,23/02/2011,CALLE DE ARTURO SORIA 180,50_LTS_EX
517423,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,SAN PASCUAL,OPERATIVO,24/02/2011,AVENIDA DE BADAJOZ 52,50_LTS_EX
517457,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,SAN PASCUAL,OPERATIVO,24/02/2011,CALLE DE LA CONDESA DE VENADITO 16,50_LTS_EX
517503,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,153,QUINTANA,OPERATIVO,24/02/2011,CALLE DE ARTURO SORIA 30,50_LTS_EX
517726,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,25/02/2011,CALLE DE LA PINILLA 50,50_LTS_EX
517997,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,84,EL PILAR,OPERATIVO,26/02/2011,CALLE DE SANTIAGO DE COMPOSTELA 72,50_LTS_EX
518387,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,88,EL GOLOSO,OPERATIVO,01/03/2011,AVENIDA DEL MONASTERIO DE EL ESCORIAL 11,50_LTS_EX
518507,12,Usera,https://wikidata.org/entity/Q953368,124,ALMENDRALES,OPERATIVO,04/03/2011,CALLE DE ANTONIO LOPEZ 159,50_LTS_EX
518500,17,Villaverde,https://wikidata.org/entity/Q919536,171,VILLAVERDE ALTO C.H.,OPERATIVO,04/03/2011,AVENIDA REAL DE PINTO 56,50_LTS_EX
518725,5,Chamartín,https://wikidata.org/entity/Q1766348,53,CIUDAD JARDIN,OPERATIVO,16/03/2011,PLAZA DE LA PROSPERIDAD 1,50_LTS_EX
518843,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,18/03/2011,CALLE DE LA VIRGEN DE LOS ROSALES 52,50_LTS_EX
525339,1,Centro,https://wikidata.org/entity/Q1763376,14,JUSTICIA,OPERATIVO,29/04/2013,CALLE DE ARGENSOLA 10,50_LTS_EX
525762,5,Chamartín,https://wikidata.org/entity/Q1766348,51,EL VISO,OPERATIVO,06/11/2014,CALLE DE LOPEZ DE HOYOS 36,50_LTS_EX
527184,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,03/06/2015,CALLE DEL SITIO DE EL ESCORIAL 20,50_LTS_EX
516329,19,Vicálvaro,https://wikidata.org/entity/Q589403,193,VALDERRIVAS,OPERATIVO,21/02/2011,,50_LTS_EX
465980,16,Hortaleza,https://wikidata.org/entity/Q1928529,161,PALOMAS,OPERATIVO,26/05/2010,CALLE DE VILLAMIEL DE CACERES 51,50_LTS_EX
468077,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,154,CONCEPCION,OPERATIVO,28/05/2010,CALLE DEL ESTRECHO DE COREA 9,50_LTS_EX
468422,5,Chamartín,https://wikidata.org/entity/Q1766348,55,NUEVA ESPANA,OPERATIVO,31/05/2010,CALLE DE HENRI DUNANT 17,50_LTS_EX
468425,5,Chamartín,https://wikidata.org/entity/Q1766348,55,NUEVA ESPANA,OPERATIVO,31/05/2010,CALLE DEL PADRE DAMIAN 48,50_LTS_EX
484199,16,Hortaleza,https://wikidata.org/entity/Q1928529,162,PIOVERA,OPERATIVO,20/05/2010,CALLE DE LA UMBRIA 18,50_LTS_EX
489934,6,Tetuán,https://wikidata.org/entity/Q1773540,62,CUATRO CAMINOS,OPERATIVO,16/06/2010,AVENIDA DEL GENERAL PERON 25,50_LTS_EX
485523,5,Chamartín,https://wikidata.org/entity/Q1766348,51,EL VISO,OPERATIVO,09/06/2010,PASEO DE LA CASTELLANA 100,50_LTS_EX
494377,21,Barajas,https://wikidata.org/entity/Q807230,213,CASCO H.BARAJAS,OPERATIVO,28/06/2010,CALLE DOBLADA 10,50_LTS_EX
496134,21,Barajas,https://wikidata.org/entity/Q807230,211,ALAMEDA DE OSUNA,OPERATIVO,01/07/2010,AVENIDA DE CANTABRIA 31,50_LTS_EX
502310,4,Salamanca,https://wikidata.org/entity/Q1773521,41,RECOLETOS,OPERATIVO,13/07/2010,CALLE DE CASTELLO 23,50_LTS_EX
513435,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,93,CIUDAD UNIVERSITARIA,OPERATIVO,23/11/2010,AVENIDA DE LA PUERTA DE HIERRO 5,50_LTS_EX
514376,1,Centro,https://wikidata.org/entity/Q1763376,16,SOL,OPERATIVO,04/01/2011,PLAZA DE SANTA CRUZ 2,50_LTS_EX
514386,1,Centro,https://wikidata.org/entity/Q1763376,15,UNIVERSIDAD,OPERATIVO,04/01/2011,PLAZA DE CARLOS CAMBRONERO 5,50_LTS_EX
514426,4,Salamanca,https://wikidata.org/entity/Q1773521,45,LISTA,OPERATIVO,10/01/2011,CALLE DE JUAN BRAVO 29,50_LTS_EX
514918,17,Villaverde,https://wikidata.org/entity/Q919536,174,LOS ROSALES,OPERATIVO,26/01/2011,AVENIDA OROVILLA 35,50_LTS_EX
514995,21,Barajas,https://wikidata.org/entity/Q807230,215,CORRALEJOS,OPERATIVO,27/01/2011,CALLE DE BANDE 31,50_LTS_EX
515160,5,Chamartín,https://wikidata.org/entity/Q1766348,52,PROSPERIDAD,OPERATIVO,01/02/2011,CALLE DEL PADRE CLARET 6,50_LTS_EX
515169,5,Chamartín,https://wikidata.org/entity/Q1766348,55,NUEVA ESPANA,OPERATIVO,01/02/2011,CALLE DE JUAN RAMON JIMENEZ 26,50_LTS_EX
514980,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,CASCO H.VICALVARO,OPERATIVO,27/01/2011,,50_LTS_EX
515265,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,153,QUINTANA,OPERATIVO,03/02/2011,CALLE DE LOS HERMANOS DE PABLO 23,50_LTS_EX
515292,14,Moratalaz,https://wikidata.org/entity/Q2076109,141,PAVONES,OPERATIVO,03/02/2011,CALLE DE LA HACIENDA DE PAVONES 271,50_LTS_EX
515793,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,CANILLAS,OPERATIVO,16/02/2011,CALLE DE MONTALBOS 39,50_LTS_EX
515876,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,17/02/2011,CAMINO ALTO DE HORTALEZA 11,50_LTS_EX
515922,12,Usera,https://wikidata.org/entity/Q953368,125,MOSCARDO,OPERATIVO,18/02/2011,CALLE DE MARCELO USERA 44,50_LTS_EX
515958,6,Tetuán,https://wikidata.org/entity/Q1773540,62,CUATRO CAMINOS,OPERATIVO,18/02/2011,CALLE DE DULCINEA 1,50_LTS_EX
516015,6,Tetuán,https://wikidata.org/entity/Q1773540,62,CUATRO CAMINOS,OPERATIVO,18/02/2011,AVENIDA DEL GENERAL PERON 28,50_LTS_EX
516146,5,Chamartín,https://wikidata.org/entity/Q1766348,52,PROSPERIDAD,OPERATIVO,18/02/2011,CALLE DEL CORAZON DE MARIA 18,50_LTS_EX
516237,1,Centro,https://wikidata.org/entity/Q1763376,11,PALACIO,OPERATIVO,21/02/2011,CALLE DEL ROSARIO 31,50_LTS_EX
516244,12,Usera,https://wikidata.org/entity/Q953368,121,ORCASITAS,OPERATIVO,21/02/2011,AVENIDA DE RAFAELA YBARRA 109,50_LTS_EX
516393,5,Chamartín,https://wikidata.org/entity/Q1766348,51,EL VISO,OPERATIVO,21/02/2011,PASEO DE LA CASTELLANA 122,50_LTS_EX
516567,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,CASCO H.VICALVARO,OPERATIVO,22/02/2011,PASEO DEL POLIDEPORTIVO 140,50_LTS_EX
516599,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,CASCO H.VICALVARO,OPERATIVO,22/02/2011,CALLE DE HELENA DE TROYA 1,50_LTS_EX
516692,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,22/02/2011,CALLE DE MIRANDA DE ARGA 19,50_LTS_EX
516745,5,Chamartín,https://wikidata.org/entity/Q1766348,54,HISPANOAMERICA,OPERATIVO,22/02/2011,PASEO DE LA CASTELLANA 154,50_LTS_EX
516850,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,133,PALOMERAS BAJAS,OPERATIVO,22/02/2011,CALLE DE LOS SANTOS INOCENTES 7,50_LTS_EX
516857,17,Villaverde,https://wikidata.org/entity/Q919536,174,LOS ROSALES,OPERATIVO,23/02/2011,AVENIDA DE LA FELICIDAD 17,50_LTS_EX
516903,17,Villaverde,https://wikidata.org/entity/Q919536,173,BUTARQUE,OPERATIVO,23/02/2011,CALLE DEL BERROCAL 3B,50_LTS_EX
516980,14,Moratalaz,https://wikidata.org/entity/Q2076109,146,VINATEROS,OPERATIVO,23/02/2011,CALLE DE LA HACIENDA DE PAVONES 6H,50_LTS_EX
517108,5,Chamartín,https://wikidata.org/entity/Q1766348,56,CASTILLA,OPERATIVO,23/02/2011,CALLE DE MAURICIO LEGENDRE 36,50_LTS_EX
517279,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,92,ARGUELLES,OPERATIVO,24/02/2011,CALLE DEL TUTOR 22,50_LTS_EX
517483,11,Carabanchel,https://wikidata.org/entity/Q1001991,114,VISTA ALEGRE,OPERATIVO,24/02/2011,CALLE DE JUAN ALONSO 17,50_LTS_EX
517930,5,Chamartín,https://wikidata.org/entity/Q1766348,51,EL VISO,OPERATIVO,25/02/2011,CALLE DEL PRINCIPE DE VERGARA 197,50_LTS_EX
518209,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,88,EL GOLOSO,OPERATIVO,28/02/2011,CALLE DEL MONASTERIO DE LIEBANA 16,50_LTS_EX
518524,5,Chamartín,https://wikidata.org/entity/Q1766348,55,NUEVA ESPANA,OPERATIVO,08/03/2011,AVENIDA DE ALFONSO XIII 134,50_LTS_EX
518890,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,CANILLAS,OPERATIVO,23/03/2011,CALLE DEL TIBERIADES 4,50_LTS_EX
518899,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,23/03/2011,CALLE DE SAN MODESTO 36,50_LTS_EX
514978,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,CASCO H.VICALVARO,OPERATIVO,27/01/2011,CALLE DE SAN CIPRIANO 53,50_LTS_EX
464832,16,Hortaleza,https://wikidata.org/entity/Q1928529,162,PIOVERA,OPERATIVO,24/05/2010,CALLE DE JOSE IGNACIO AVILA 5,50_LTS_EX
465767,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,132,SAN DIEGO,OPERATIVO,25/05/2010,CALLE DEL MONTE PERDIDO 5,50_LTS_EX
472131,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,83,PENA GRANDE,OPERATIVO,04/06/2010,CALLE DE ALFONSO RODRIGUEZ CASTELAO 2,50_LTS_EX
473404,10,Latina,https://wikidata.org/entity/Q794954,101,LOS CARMENES,OPERATIVO,08/06/2010,CALLE DE GALLUR 20,50_LTS_EX
473785,10,Latina,https://wikidata.org/entity/Q794954,104,ALUCHE,OPERATIVO,08/06/2010,CALLE DE CAMARENA 112,50_LTS_EX
494488,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,94,VALDEZARZA,OPERATIVO,28/06/2010,CALLE DE ANTONIO MACHADO 30,50_LTS_EX
494654,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,94,VALDEZARZA,OPERATIVO,28/06/2010,CALLE DE ANTONIO MACHADO 47,50_LTS_EX
498453,4,Salamanca,https://wikidata.org/entity/Q1773521,44,GUINDALERA,OPERATIVO,06/07/2010,AVENIDA DE CAMILO JOSE CELA 35,50_LTS_EX
500890,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,09/07/2010,CALLE DEL AGUACATE 22,50_LTS_EX
504595,4,Salamanca,https://wikidata.org/entity/Q1773521,46,CASTELLANA,OPERATIVO,16/07/2010,PASEO DE LA CASTELLANA 34,50_LTS_EX
513715,7,Chamberí,https://wikidata.org/entity/Q1763370,72,ARAPILES,OPERATIVO,30/11/2010,CALLE DE ESCOSURA 1,50_LTS_EX
513712,7,Chamberí,https://wikidata.org/entity/Q1763370,72,ARAPILES,OPERATIVO,30/11/2010,CALLE DE DONOSO CORTES 13,50_LTS_EX
513768,7,Chamberí,https://wikidata.org/entity/Q1763370,72,ARAPILES,OPERATIVO,01/12/2010,CALLE DE ALBERTO AGUILERA 10,50_LTS_EX
513873,12,Usera,https://wikidata.org/entity/Q953368,121,ORCASITAS,OPERATIVO,02/12/2010,CALLE DEL DODGE 2B,50_LTS_EX
513884,12,Usera,https://wikidata.org/entity/Q953368,121,ORCASITAS,OPERATIVO,02/12/2010,CALLE GRAN AVENIDA 12,50_LTS_EX
513929,20,San Blas,https://wikidata.org/entity/Q2001937,205,ROSAS,OPERATIVO,02/12/2010,CALLE DE MANCHESTER 26,50_LTS_EX
514489,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,84,EL PILAR,OPERATIVO,14/01/2011,CALLE DE RIBADAVIA 41,50_LTS_EX
514524,1,Centro,https://wikidata.org/entity/Q1763376,16,SOL,NO_OPERATIVO_TEMP,18/01/2011,,50_LTS_EX
514559,1,Centro,https://wikidata.org/entity/Q1763376,15,UNIVERSIDAD,OPERATIVO,19/01/2011,CALLE DE LA PRINCESA 56,50_LTS_EX
514860,6,Tetuán,https://wikidata.org/entity/Q1773540,66,BERRUGUETE,OPERATIVO,25/01/2011,CALLE DE FRANCOS RODRIGUEZ 86,50_LTS_EX
515011,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,183,ENSANCHE DE VALLECAS,OPERATIVO,27/01/2011,AVENIDA DEL ENSANCHE DE VALLECAS 102E,50_LTS_EX
515138,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,153,QUINTANA,OPERATIVO,01/02/2011,CALLE DE FLORENCIO LLORENTE 22,50_LTS_EX
515233,14,Moratalaz,https://wikidata.org/entity/Q2076109,146,VINATEROS,OPERATIVO,02/02/2011,CALLE DEL CAMINO DE LOS VINATEROS 118,50_LTS_EX
515249,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,03/02/2011,CALLE DE LOS REALEJOS 3,50_LTS_EX
515367,4,Salamanca,https://wikidata.org/entity/Q1773521,41,RECOLETOS,OPERATIVO,07/02/2011,CALLE DE ALCALA 69,50_LTS_EX
515439,4,Salamanca,https://wikidata.org/entity/Q1773521,43,FUENTE DEL BERRO,OPERATIVO,08/02/2011,CALLE DE ITURBE 9,50_LTS_EX
515443,4,Salamanca,https://wikidata.org/entity/Q1773521,43,FUENTE DEL BERRO,OPERATIVO,08/02/2011,CALLE DE AMBROS 12,50_LTS_EX
515854,3,Retiro,https://wikidata.org/entity/Q2002296,36,NINO JESUS,OPERATIVO,17/02/2011,AVENIDA DE MENENDEZ PELAYO 67,50_LTS_EX
515900,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,17/02/2011,CALLE DEL MAR DE LAS ANTILLAS 10,50_LTS_EX
515909,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,17/02/2011,CALLE DE ANGEL LUIS DE LA HERRAN 33,50_LTS_EX
516039,2,Arganzuela,https://wikidata.org/entity/Q2000929,21,IMPERIAL,OPERATIVO,18/02/2011,PASEO DE PONTONES 16,50_LTS_EX
516164,16,Hortaleza,https://wikidata.org/entity/Q1928529,162,PIOVERA,OPERATIVO,18/02/2011,CALLE DE FRASCUELO 31,50_LTS_EX
516215,12,Usera,https://wikidata.org/entity/Q953368,121,ORCASITAS,OPERATIVO,21/02/2011,CALLE DE GAINZA 105,50_LTS_EX
516268,12,Usera,https://wikidata.org/entity/Q953368,121,ORCASITAS,OPERATIVO,21/02/2011,CALLE DE LA PARTICIPACION 1,50_LTS_EX
516418,5,Chamartín,https://wikidata.org/entity/Q1766348,53,CIUDAD JARDIN,OPERATIVO,21/02/2011,CALLE DE GUSTAVO FERNANDEZ BALBUENA 31,50_LTS_EX
516536,12,Usera,https://wikidata.org/entity/Q953368,124,ALMENDRALES,OPERATIVO,22/02/2011,CALLE DE LOS EVANGELIOS 21,50_LTS_EX
516531,19,Vicálvaro,https://wikidata.org/entity/Q589403,192,VALDEBERNARDO,OPERATIVO,22/02/2011,AVENIDA DE LA AURORA BOREAL 2B,50_LTS_EX
516767,5,Chamartín,https://wikidata.org/entity/Q1766348,54,HISPANOAMERICA,OPERATIVO,22/02/2011,CALLE DE FEDERICO GARCIA SANCHIZ 4,50_LTS_EX
516801,5,Chamartín,https://wikidata.org/entity/Q1766348,55,NUEVA ESPANA,OPERATIVO,22/02/2011,CALLE DEL GENERAL LOPEZ POZAS 1,50_LTS_EX
516806,6,Tetuán,https://wikidata.org/entity/Q1773540,66,BERRUGUETE,OPERATIVO,22/02/2011,CALLE DE OFELIA NIETO 38,50_LTS_EX
516926,20,San Blas,https://wikidata.org/entity/Q2001937,204,ARCOS,OPERATIVO,23/02/2011,CALLE DE LA ALBERICIA 18,50_LTS_EX
517003,14,Moratalaz,https://wikidata.org/entity/Q2076109,142,HORCAJO,OPERATIVO,23/02/2011,CALLE DE LA FUENTE CARRANTONA 28,50_LTS_EX
517080,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,23/02/2011,AVENIDA DE MANOTERAS 1,50_LTS_EX
517124,7,Chamberí,https://wikidata.org/entity/Q1763370,74,ALMAGRO,OPERATIVO,23/02/2011,CALLE DEL MONTE ESQUINZA 48,50_LTS_EX
517306,20,San Blas,https://wikidata.org/entity/Q2001937,205,ROSAS,OPERATIVO,24/02/2011,CALLE DE MANCHESTER 32,50_LTS_EX
517425,7,Chamberí,https://wikidata.org/entity/Q1763370,74,ALMAGRO,OPERATIVO,24/02/2011,CALLE DE JOSE ABASCAL 42,50_LTS_EX
517505,7,Chamberí,https://wikidata.org/entity/Q1763370,75,RIOS ROSAS,OPERATIVO,24/02/2011,CALLE DE ALENZA 16,50_LTS_EX
517576,7,Chamberí,https://wikidata.org/entity/Q1763370,75,RIOS ROSAS,OPERATIVO,24/02/2011,CALLE DE BRAVO MURILLO 44,50_LTS_EX
517961,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,25/02/2011,CALLE DEL PINAR DE SAN JOSE 66,50_LTS_EX
517996,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,84,EL PILAR,OPERATIVO,26/02/2011,CALLE DE SANTIAGO DE COMPOSTELA 72,50_LTS_EX
518083,11,Carabanchel,https://wikidata.org/entity/Q1001991,117,ABRANTES,OPERATIVO,28/02/2011,AVENIDA DE ABRANTES 64,50_LTS_EX
518258,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,28/02/2011,CALLE DE TRIACASTELA 6,50_LTS_EX
518386,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,88,EL GOLOSO,OPERATIVO,01/03/2011,AVENIDA DEL MONASTERIO DE EL ESCORIAL 113,50_LTS_EX
518506,12,Usera,https://wikidata.org/entity/Q953368,121,ORCASITAS,OPERATIVO,04/03/2011,CALLE DEL CAMINO VIEJO DE VILLAVERDE 23,50_LTS_EX
518918,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,93,CIUDAD UNIVERSITARIA,OPERATIVO,24/03/2011,PASEO DE JUAN XXIII 10,50_LTS_EX
519886,1,Centro,https://wikidata.org/entity/Q1763376,13,CORTES,OPERATIVO,28/04/2011,CALLE DEL MARQUES DE CUBAS 17,50_LTS_EX
524305,10,Latina,https://wikidata.org/entity/Q794954,105,CAMPAMENTO,OPERATIVO,25/02/2013,CALLE DE CLAUDIO SANCHEZ ALBORNOZ 27,50_LTS_EX
526447,17,Villaverde,https://wikidata.org/entity/Q919536,172,SAN CRISTOBAL,OPERATIVO,11/09/2013,CALLE DE GODELLA 64,50_LTS_EX
514971,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,CASCO H.VICALVARO,OPERATIVO,27/01/2011,,50_LTS_EX
485531,5,Chamartín,https://wikidata.org/entity/Q1766348,51,EL VISO,OPERATIVO,09/06/2010,PASEO DE LA CASTELLANA 86,50_LTS_EX
466640,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,156,SAN JUAN BAUTISTA,OPERATIVO,26/05/2010,CALLE DE ARTURO SORIA 153,50_LTS_EX
467505,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,27/05/2010,CALLE DE AGUSTIN DE ITURBIDE 6,50_LTS_EX
471853,10,Latina,https://wikidata.org/entity/Q794954,104,ALUCHE,OPERATIVO,04/06/2010,CALLE DE TEMBLEQUE 104,50_LTS_EX
474391,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,85,LA PAZ,OPERATIVO,09/06/2010,CALLE DE SANTIAGO DE COMPOSTELA 30,50_LTS_EX
479919,20,San Blas,https://wikidata.org/entity/Q2001937,201,SIMANCAS,OPERATIVO,06/05/2010,CALLE DE ZALDIVAR 8,50_LTS_EX
484119,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,CANILLAS,OPERATIVO,20/05/2010,CALLE DE CALANDA 30,50_LTS_EX
489937,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,16/06/2010,CALLE DE ISABEL COLBRAND 10,50_LTS_EX
490037,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,16/06/2010,CALLE DE FROMISTA 27,50_LTS_EX
494587,21,Barajas,https://wikidata.org/entity/Q807230,214,TIMON,OPERATIVO,28/06/2010,CALLE DEL MURO 12,50_LTS_EX
496442,3,Retiro,https://wikidata.org/entity/Q2002296,32,ADELFAS,OPERATIVO,01/07/2010,CALLE DE LUIS PEIDRO 2,50_LTS_EX
498288,4,Salamanca,https://wikidata.org/entity/Q1773521,44,GUINDALERA,OPERATIVO,06/07/2010,CALLE DE COSLADA 18,50_LTS_EX
502397,4,Salamanca,https://wikidata.org/entity/Q1773521,41,RECOLETOS,OPERATIVO,13/07/2010,CALLE DE CASTELLO 38,50_LTS_EX
511423,12,Usera,https://wikidata.org/entity/Q953368,125,MOSCARDO,OPERATIVO,05/10/2010,CALLE DE LAS CALESAS 4,50_LTS_EX
511424,12,Usera,https://wikidata.org/entity/Q953368,125,MOSCARDO,OPERATIVO,05/10/2010,CALLE DE LAS CALESAS 12,50_LTS_EX
512627,1,Centro,https://wikidata.org/entity/Q1763376,14,JUSTICIA,OPERATIVO,11/11/2010,CALLE DEL MARQUES DE VALDEIGLESIAS 2,50_LTS_EX
513660,7,Chamberí,https://wikidata.org/entity/Q1763370,74,ALMAGRO,OPERATIVO,30/11/2010,CALLE DE SANTA ENGRACIA 34,50_LTS_EX
513828,20,San Blas,https://wikidata.org/entity/Q2001937,204,ARCOS,OPERATIVO,01/12/2010,CALLE DE TOSCANA 140,50_LTS_EX
513901,20,San Blas,https://wikidata.org/entity/Q2001937,205,ROSAS,OPERATIVO,02/12/2010,TRAVESIA DE CARLOS II 3,50_LTS_EX
513908,20,San Blas,https://wikidata.org/entity/Q2001937,205,ROSAS,OPERATIVO,02/12/2010,PASEO DE GINEBRA 11,50_LTS_EX
514505,1,Centro,https://wikidata.org/entity/Q1763376,13,CORTES,OPERATIVO,18/01/2011,CALLE DEL PRINCIPE 28,50_LTS_EX
514578,6,Tetuán,https://wikidata.org/entity/Q1773540,64,ALMENARA,OPERATIVO,20/01/2011,AVENIDA DE ASTURIAS 26,50_LTS_EX
514683,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,131,ENTREVIAS,OPERATIVO,21/01/2011,CALLE DE GUARROMAN 9,50_LTS_EX
514729,17,Villaverde,https://wikidata.org/entity/Q919536,171,VILLAVERDE ALTO C.H.,OPERATIVO,24/01/2011,PASEO DE ALBERTO PALACIOS 61,50_LTS_EX
514912,17,Villaverde,https://wikidata.org/entity/Q919536,174,LOS ROSALES,OPERATIVO,26/01/2011,CALLE DE LA UNANIMIDAD 23,50_LTS_EX
514968,19,Vicálvaro,https://wikidata.org/entity/Q589403,192,VALDEBERNARDO,OPERATIVO,27/01/2011,CALLE DEL PENDULO 19,50_LTS_EX
515536,10,Latina,https://wikidata.org/entity/Q794954,101,LOS CARMENES,OPERATIVO,10/02/2011,CALLE DE GALLUR 2,50_LTS_EX
515769,10,Latina,https://wikidata.org/entity/Q794954,105,CAMPAMENTO,OPERATIVO,16/02/2011,CALLE DIGITAL 18B,50_LTS_EX
515872,10,Latina,https://wikidata.org/entity/Q794954,106,CUATRO VIENTOS,OPERATIVO,17/02/2011,CALLE DE LAS CAMPANAS 3K,50_LTS_EX
515885,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,183,ENSANCHE DE VALLECAS,OPERATIVO,17/02/2011,CALLE DE ADOLFO MARSILLACH 4,50_LTS_EX
516062,3,Retiro,https://wikidata.org/entity/Q2002296,35,LOS JERONIMOS,OPERATIVO,18/02/2011,CALLE DE ESPALTER 5,50_LTS_EX
516234,12,Usera,https://wikidata.org/entity/Q953368,121,ORCASITAS,OPERATIVO,21/02/2011,CALLE DE BEASAIN 45,50_LTS_EX
516247,17,Villaverde,https://wikidata.org/entity/Q919536,175,LOS ANGELES,OPERATIVO,21/02/2011,CALLE DE LA ALEGRIA DE LA HUERTA 18,50_LTS_EX
516437,5,Chamartín,https://wikidata.org/entity/Q1766348,54,HISPANOAMERICA,OPERATIVO,21/02/2011,CALLE DE LOS LIRIOS 5B,50_LTS_EX
516563,17,Villaverde,https://wikidata.org/entity/Q919536,172,SAN CRISTOBAL,OPERATIVO,22/02/2011,PASEO DE MARIA DROC 9,50_LTS_EX
516594,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,182,SANTA EUGENIA,OPERATIVO,22/02/2011,AVENIDA DE SANTA EUGENIA 58,50_LTS_EX
516612,1,Centro,https://wikidata.org/entity/Q1763376,14,JUSTICIA,OPERATIVO,22/02/2011,CALLE DEL MARQUES DE LA ENSENADA 3,50_LTS_EX
516748,5,Chamartín,https://wikidata.org/entity/Q1766348,54,HISPANOAMERICA,OPERATIVO,22/02/2011,PASEO DE LA CASTELLANA 162,50_LTS_EX
516746,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,131,ENTREVIAS,OPERATIVO,22/02/2011,CALLE DE POZOHALCON 32M,50_LTS_EX
517274,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,91,CASA DE CAMPO,OPERATIVO,24/02/2011,PASEO DEL PINTOR ROSALES 30,50_LTS_EX
517655,20,San Blas,https://wikidata.org/entity/Q2001937,206,REJAS,OPERATIVO,25/02/2011,AVENIDA SEPTIMA 20,50_LTS_EX
517652,20,San Blas,https://wikidata.org/entity/Q2001937,204,ARCOS,OPERATIVO,25/02/2011,CALLE DE POBLADURA DEL VALLE 3,50_LTS_EX
517708,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,25/02/2011,CALLE DE LAS ROSAS DE ARAVACA 27,50_LTS_EX
