gis_x,gis_y,fecha_alta,distrito,same_as_wikidata_distrito,barrio,same_as_wikidata_barrio,via,num_finca,matricula
439608.1907882330,4473550.0278627100,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-LAS-AGUAS,1,0301110056
439757.5709535220,4473794.5182208300,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DEL-ALMENDRO,14,0301110042
439724.4730690000,4474317.3719490000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-LA-AMNISTIA,6,0301110014
439923.6811090000,4474528.8892540000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,COSTANILLA-DE-LOS-ANGELES,11,0301110012
439735.2317480000,4474489.9585980000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-ARRIETA,8,0301110010
439232.9841766630,4473818.0719398400,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-BEATRIZ-GALINDO,S/N,0301110032
439834.9469865800,4474517.9686340600,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-CAMPOMANES,8,0301110011
439885.3223309330,4473783.4094054000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-LA-CAVA-ALTA,6,0301110041
439775.1329369930,4473743.0719398400,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-LA-CAVA-BAJA,34,0301110045
439778.7486394730,4473597.8240059600,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-LA-CEBADA,1,0301110058
439819.5452090000,4473647.6337040000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,PLAZA-DE-LA-CEBADA,5,0301110048
439351.2693006300,4473878.4025183500,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CUESTA-DE-LOS-CIEGOS,S/N,0301110031
439765.7321105470,4473972.8240059600,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,PLAZA-DEL-CORDON,3,0301110030
439308.7417524200,4473344.2427387400,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CUESTA-DE-LAS-DESCARGAS,10,0301110069
439715.6288047620,4474900.3033448000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DEL-DOCTOR-CARRACIDO,2,0301110002
439814.3891353410,4474304.9521051300,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-LA-ESCALINATA,11,0301110013
439545.7940940180,4474176.5430142200,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DEL-FACTOR,10,0301110017
439718.1791390000,4474760.2235020000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-FOMENTO,16,0301110004
439902.7155816220,4473831.2950803400,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-GRAFAL,7,0301110040
439513.7693006300,4473853.9190472800,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DEL-GRANADO,2,0301110039
439703.2389975990,4473689.4094054000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,PLAZA-DEL-HUMILLADERO,5,0301110036
439833.8088040000,4474770.9404620000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-ISABEL-LA-CATOLICA,11,0301110005
439629.3438770000,4474143.3902660000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-JUAN-DE-HERRERA,5,0301110018
439526.1659948450,4473771.4810307500,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-LOS-MANCEBOS,11,0301110043
439370.8629645420,4473809.8074770300,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-LA-MORERIA,14,0301110033
439596.3217400000,4474269.2357610000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-NOBLEJAS,2,0301110016
439624.0998791420,4473850.3033448000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,COSTANILLA-DE-SAN-ANDRES,8,0301110038
439412.6329369930,4473402.5760720700,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-SAN-BERNABE,12,0301110066
439365.0089700510,4473646.0678076100,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-SAN-BUENAVENTURA,4,0301110051
439599.9618760000,4473649.5503710000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CARRERA-DE-SAN-FRANCISCO,2,0301110050
439500.6702090000,4473595.5087040000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-SAN-ISIDRO-LABRADOR,11,0301110055
439703.7787670000,4473820.4406230000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,COSTANILLA-DE-SAN-PEDRO,10,0301110034
439814.9056642660,4474700.9231795100,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-TORIJA,2,0301110006
439685.0561090000,4474340.0559210000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-VERGARA,9,0301110015
439540.6985080000,4473987.0359070000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,CALLE-DE-LA-VILLA,2,0301110028
439594.5452090000,4473328.8837040000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-01-PALACIO,https://wikidata.org/entity/Q2136510,PLAZA-DE-LA-VIRGEN-DE-LA-PALOMA,5,0301110067
439927.1851630000,4473440.6122180000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-LAS-AMAZONAS,1,0301210024
440520.8871110000,4473546.9684990000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DEL-AVE-MARIA,32,0301210019
439908.0508910000,4473148.5247830000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,PLAZA-DEL-CAMPILLO-DEL-MUNDO-NUEVO,2,0301210066
440469.3478130260,4473832.3281381900,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-LOS-CANIIZARES,3,0301210007
439710.8658164490,4473220.9581305400,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DEL-CAPITAN-SALAZAR-MARTINEZ,5,0301210047
439893.2192020000,4473279.2389430000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-CARLOS-ARNICHES,17,0301210037
440216.1453336880,4473941.1091299200,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-LA-CONCEPCION-JERONIMA,4,0301210001
440204.4056642660,4473863.7010720700,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DEL-CONDE-DE-ROMANONES,7,0301210004
440286.5306642660,4473869.7010720700,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DEL-DOCTOR-CORTEZO,7,0301210005
440702.7560847710,4473362.3277741100,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DEL-DOCTOR-PIGA,3,0301210040
440061.5998791420,4473688.8364026500,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DEL-DUQUE-DE-ALBA,10,0301210012
439986.2899617870,4473704.0223530600,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-LOS-ESTUDIOS,10,0301210011
439888.2589395860,4473426.8891814100,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,PLAZA-DEL-GENERAL-VARA-DE-REY,9,0301210023
440978.5870819670,4473279.7286551700,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DEL-HOSPITAL,10,0301210044
440389.9158600000,4473534.7436200000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-LAVAPIES,32,0301210020
440770.5419920000,4473098.3402750000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-MALLORCA,13,0301210062
440946.9349840000,4473534.0072780000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DEL-MARQUES-DE-TOCA,1,0301210029
440519.0002330000,4473010.0158270000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DEL-MESON-DE-PAREDES,85,0301210072
440463.7059930000,4473077.1215030000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-MIGUEL-SERVET,19,0301210071
439860.7817060000,4473262.1377830000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-MIRA-EL-RIO-BAJA,9,0301210045
440083.6876450000,4473195.6714380000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-MIRA-EL-SOL,15,0301210049
440463.0805953960,4473661.0471464500,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DEL-OLIVAR,12,0301210014
440655.8677150000,4473668.7069950000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DEL-OLMO,30,0301210016
440575.4563950000,4473490.1091000000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-LA-PRIMAVERA,3,0301210027
439658.2026206140,4473176.3045462400,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,GLORIETA-DE-LA-PUERTA-DE-TOLEDO,1,0301210046
440756.0200014710,4473470.3574096800,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DEL-SALITRE,16,0301210030
440464.9707423600,4473548.1507617000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-SAN-CARLOS,9,0301210026
440823.0003779230,4473616.9333007500,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-SAN-ILDEFONSO,1,0301210028
440666.7903580000,4473234.7178020000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-LA-SOMBRERERIA,14-A,0301210051
440158.2389975990,4473779.5760720700,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,PLAZA-DE-TIRSO-DE-MOLINA,14,0301210054
440608.6431492480,4473376.7450748700,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-02-EMBAJADORES,https://wikidata.org/entity/Q2449844,CALLE-DE-ZURITA,41,0301210039
441134.7902500000,4473596.6064190000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-03-CORTES,https://wikidata.org/entity/Q2535637,CALLE-DE-ALMADEN,FRENTE-21,0301310025
440728.1087685380,4473757.1130845400,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-03-CORTES,https://wikidata.org/entity/Q2535637,CALLE-DEL-AMOR-DE-DIOS,14,0301310019
440697.4056642660,4474273.5760720700,2021-04-01,01-CENTRO,https://wikidata.org/entity/Q1763376,01-03-CORTES,https://wikidata.org/entity/Q2535637,CALLE-DE-ARLABAN,12,0301310004
440644.6204638550,4474523.4907688900,2016-03-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-03-CORTES,https://wikidata.org/entity/Q2535637,CALLE-DEL-CABALLERO-DE-GRACIA,26,0301310028
441176.7809534840,4473526.8241053900,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-03-CORTES,https://wikidata.org/entity/Q2535637,CALLE-DE-CENICERO,11,0301310027
440411.2806642660,4474060.7010720700,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-03-CORTES,https://wikidata.org/entity/Q2535637,CALLE-DE-ESPOZ-Y-MINA,28,0301310009
440981.3162050000,4473906.5378350000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-03-CORTES,https://wikidata.org/entity/Q2535637,CALLE-DE-JESUS,3,0301310015
440787.1800700000,4474070.2636370000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-03-CORTES,https://wikidata.org/entity/Q2535637,CALLE-DEL-PRADO,25,0301310008
440581.4187540000,4474136.6317480000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-03-CORTES,https://wikidata.org/entity/Q2535637,CALLE-DEL-PRINCIPE,12,0301310006
440958.1432604460,4473780.4614528100,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-03-CORTES,https://wikidata.org/entity/Q2535637,PLAZUELA-DE-SAN-JUAN,1,0301310020
440482.4112490000,4473925.3027720000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-03-CORTES,https://wikidata.org/entity/Q2535637,CALLE-DE-SAN-SEBASTIAN,FRENTE-2,0301310013
441128.8782034010,4473690.5171705100,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-03-CORTES,https://wikidata.org/entity/Q2535637,CALLE-DE-LA-VERONICA,17,0301310022
440644.8260690000,4475372.3196310000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,CALLE-DE-BARCELO,11,0301410009
440921.5920300000,4475064.7533050000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,TRAVESIA-DE-BELEN,4,0301410033
440890.2286307730,4474728.9397084400,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,CALLE-DE-COLMENARES,13,0301410051
441147.0057400000,4475212.6349200000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,CALLE-DEL-GENERAL-CASTANIOS,FRENTE-9,0301410023
441038.5642580000,4475267.2356450000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,CALLE-DE-JUSTINIANO,10,0301410013
440888.0686300000,4474915.8453050000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,CALLE-DE-LUIS-DE-GONGORA,1,0301410040
441027.5953950000,4474946.0763140000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,CALLE-DEL-PIAMONTE,12,0301410041
440938.9446720000,4474617.1686050000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,PLAZA-DEL-REY,6,0301410056
440856.6522300000,4475025.8953050000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,CALLE-DE-SAN-GREGORIO,13,0301410035
440767.9714300000,4475149.1333050000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,CALLE-DE-SAN-LORENZO,17,0301410019
440977.2446550000,4475013.3145580000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,CALLE-DE-SAN-LUCAS,10,0301410036
440813.4878350000,4475168.9653760000,2014-05-26,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,TRAVESIA-DE-SAN-MATEO,11,0301410021
440658.1487860000,4475103.5717670000,2014-05-27,01-CENTRO,https://wikidata.org/entity/Q1763376,01-04-JUSTICIA,https://wikidata.org/entity/Q1992319,CALLE-DE-SANTA-BRIGIDA,FRENTE-13,0301410026
439814.5556370000,4475426.7756340000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-AMANIEL,27,0301510024
439919.3456880830,4475006.2082037200,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-ANTONIO-GRILO,10,0301510059
439727.1675950000,4475632.2948790000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-BALTASAR-GRACIAN,2,0301510004
440541.4056642660,4475027.5760720700,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-COLON,1,0301510055
439774.9310420000,4475273.1377480000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,TRAVESIA-DEL-CONDE-DUQUE,FRENTE-5,0301510036
440348.3193950000,4475133.0136060000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-DON-FELIPE,14,0301510045
440263.4056642660,4475314.7010720700,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DEL-DOS-DE-MAYO,9,0301510030
439545.7950460000,4475318.8114610000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DEL-DUQUE-DE-LIRIA,6,0301510034
440303.0517550000,4475070.6242320000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-EL-ESCORIAL,20,0301510054
440108.8189650000,4475236.2704950000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DEL-ESPIRITU-SANTO,39,0301510039
439801.9716650000,4475004.8694950000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DEL-GENERAL-MITRE,FRENTE-4,0301510060
440309.8297750000,4475146.5743650000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-JESUS-DEL-VALLE,34,0301510047
440181.0473980000,4475088.2349800000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DEL-MARQUES-DE-SANTA-ANA,11,0301510048
439484.9092036720,4475508.4829463800,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-LOS-MARTIRES-DE-ALCALA,5,0301510021
440192.1881710000,4475490.1985340000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-MONTELEON,3,0301510017
439765.6890200000,4475494.2822650000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DEL-MONTSERRAT,17,0301510020
440010.2716200000,4475358.5552650000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DEL-NORTE,21,0301510026
440059.5877030000,4475167.0294610000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-LAS-POZAS,12,0301510044
440331.5245280000,4474860.9723270000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-LA-PUEBLA,20,0301510066
440026.4104790000,4475444.5600720000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-QUINIONES,FRENTE-5,0301510019
439845.4154570000,4474940.7118950000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-RICARDO-LEON,3,0301510061
440299.6682000000,4475569.4771600000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-RUIZ,15,0301510008
440324.4714200000,4475455.3312650000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-SAN-ANDRES,30,0301510016
439989.5132740000,4475499.8209020000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-SAN-DIMAS,17,0301510015
439883.6672320000,4475541.7599000000,2014-05-28,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-SAN-HERMENEGILDO,30,0301510014
439675.1922780000,4475130.4916980000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-SAN-LEONARDO,7,0301510050
440135.0906650000,4475277.0814950000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DE-SAN-VICENTE-FERRER,52,0301510031
439457.9228600000,4475521.9705030000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DEL-SEMINARIO-DE-NOBLES,4,0301510022
440195.9175650000,4475180.1184950000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-05-UNIVERSIDAD,https://wikidata.org/entity/Q10387767,CALLE-DEL-TESORO,12,0301510040
439982.1577303820,4474263.5264853000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-06-SOL,https://wikidata.org/entity/Q2465181,CALLE-DE-LOS-BORDADORES,7,0301610010
440327.7389975990,4474512.3260720700,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-06-SOL,https://wikidata.org/entity/Q2465181,PLAZA-DEL-CARMEN,S/N,0301610003
439888.3560774890,4474102.1628489300,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-06-SOL,https://wikidata.org/entity/Q2465181,CALLE-DE-LA-CAVA-DE-SAN-MIGUEL,7,0301610016
440116.7972600000,4474321.6579710000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-06-SOL,https://wikidata.org/entity/Q2465181,PLAZA-DEL-CELENQUE,3,0301610008
440270.5874824480,4474521.6876423200,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-06-SOL,https://wikidata.org/entity/Q2465181,CALLE-DE-CHINCHILLA,2,0301610002
439904.3684741830,4474277.7826836400,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-06-SOL,https://wikidata.org/entity/Q2465181,CALLE-DE-LAS-HILERAS,5,0301610009
440171.6499810000,4474136.8350320000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-06-SOL,https://wikidata.org/entity/Q2465181,CALLE-DEL-MARQUES-VIUDO-DE-PONTEJOS,9,0301610015
440013.1009700000,4474350.8902570000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-06-SOL,https://wikidata.org/entity/Q2465181,CALLE-DE-SAN-MARTIN,1,0301610006
439897.2658110000,4474426.3944110000,2014-05-30,01-CENTRO,https://wikidata.org/entity/Q1763376,01-06-SOL,https://wikidata.org/entity/Q2465181,PLAZA-DE-SANTA-CATALINA-DE-LOS-DONADOS,1,0301610005
