Column,Column2,File,id_provincia,PROVINCIA,same_as_wikidata_provincia,id_municipio,MUNICIPIO,same_as_wikidata_municipio,ESTACION,ESTACION_NAME,MAGNITUD,MAGNITUD_NAME,DATE,D01,V01
2487,2487,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,42,Hexano (mg/m3),2019-10-01T00:00:00Z,1.24,V
2488,2488,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,42,Hexano (mg/m3),2019-11-01T00:00:00Z,1.16,V
2489,2489,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,42,Hexano (mg/m3),2019-12-01T00:00:00Z,1.3,V
2490,2490,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,43,Metano (mg/m3,2019-01-01T00:00:00Z,1.25,V
2491,2491,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,43,Metano (mg/m3,2019-02-01T00:00:00Z,1.16,V
2492,2492,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,43,Metano (mg/m3,2019-03-01T00:00:00Z,1.23,V
2493,2493,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,43,Metano (mg/m3,2019-04-01T00:00:00Z,1.2,V
2494,2494,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,43,Metano (mg/m3,2019-05-01T00:00:00Z,1.19,V
2495,2495,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,43,Metano (mg/m3,2019-06-01T00:00:00Z,1.22,V
2496,2496,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,43,Metano (mg/m3,2019-07-01T00:00:00Z,1.23,V
2497,2497,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,43,Metano (mg/m3,2019-08-01T00:00:00Z,1.15,V
2498,2498,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,43,Metano (mg/m3,2019-09-01T00:00:00Z,1.26,V
2499,2499,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,43,Metano (mg/m3,2019-10-01T00:00:00Z,1.14,V
2500,2500,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,43,Metano (mg/m3,2019-11-01T00:00:00Z,1.13,V
2501,2501,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,43,Metano (mg/m3,2019-12-01T00:00:00Z,1.22,V
2502,2502,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,44,Hidrocarburos no metanicos (mg/m3),2019-01-01T00:00:00Z,0.13,V
2503,2503,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,44,Hidrocarburos no metanicos (mg/m3),2019-02-01T00:00:00Z,0.07,V
2504,2504,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,44,Hidrocarburos no metanicos (mg/m3),2019-03-01T00:00:00Z,0.09,V
2505,2505,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,44,Hidrocarburos no metanicos (mg/m3),2019-04-01T00:00:00Z,0.07,V
2506,2506,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,44,Hidrocarburos no metanicos (mg/m3),2019-05-01T00:00:00Z,0.06,V
2507,2507,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,44,Hidrocarburos no metanicos (mg/m3),2019-06-01T00:00:00Z,0.06,V
2508,2508,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,44,Hidrocarburos no metanicos (mg/m3),2019-07-01T00:00:00Z,0.05,V
2509,2509,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,44,Hidrocarburos no metanicos (mg/m3),2019-08-01T00:00:00Z,0.03,V
2510,2510,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,44,Hidrocarburos no metanicos (mg/m3),2019-09-01T00:00:00Z,0.05,V
2511,2511,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,44,Hidrocarburos no metanicos (mg/m3),2019-10-01T00:00:00Z,0.1,V
2512,2512,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,44,Hidrocarburos no metanicos (mg/m3),2019-11-01T00:00:00Z,0.03,V
2513,2513,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,24,Casa de Campo,44,Hidrocarburos no metanicos (mg/m3),2019-12-01T00:00:00Z,0.08,V
2514,2514,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,7,Monoxido de Nitrogeno (ug/m3),2019-01-01T00:00:00Z,47.0,V
2515,2515,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,7,Monoxido de Nitrogeno (ug/m3),2019-02-01T00:00:00Z,3.0,V
2516,2516,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,7,Monoxido de Nitrogeno (ug/m3),2019-03-01T00:00:00Z,10.0,V
2517,2517,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,7,Monoxido de Nitrogeno (ug/m3),2019-04-01T00:00:00Z,5.0,V
2518,2518,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,7,Monoxido de Nitrogeno (ug/m3),2019-05-01T00:00:00Z,4.0,V
2519,2519,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,7,Monoxido de Nitrogeno (ug/m3),2019-06-01T00:00:00Z,5.0,V
2520,2520,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,7,Monoxido de Nitrogeno (ug/m3),2019-07-01T00:00:00Z,4.0,V
2521,2521,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,7,Monoxido de Nitrogeno (ug/m3),2019-08-01T00:00:00Z,2.0,V
2522,2522,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,7,Monoxido de Nitrogeno (ug/m3),2019-09-01T00:00:00Z,14.0,V
2523,2523,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,7,Monoxido de Nitrogeno (ug/m3),2019-10-01T00:00:00Z,21.0,V
2524,2524,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,7,Monoxido de Nitrogeno (ug/m3),2019-11-01T00:00:00Z,3.0,V
2525,2525,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,7,Monoxido de Nitrogeno (ug/m3),2019-12-01T00:00:00Z,5.0,V
2526,2526,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,8,Dioxido de Nitrogeno (ug/m3),2019-01-01T00:00:00Z,61.0,V
2527,2527,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,8,Dioxido de Nitrogeno (ug/m3),2019-02-01T00:00:00Z,14.0,V
2528,2528,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,8,Dioxido de Nitrogeno (ug/m3),2019-03-01T00:00:00Z,45.0,V
2529,2529,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,8,Dioxido de Nitrogeno (ug/m3),2019-04-01T00:00:00Z,30.0,V
2530,2530,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,8,Dioxido de Nitrogeno (ug/m3),2019-05-01T00:00:00Z,29.0,V
2531,2531,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,8,Dioxido de Nitrogeno (ug/m3),2019-06-01T00:00:00Z,37.0,V
2532,2532,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,8,Dioxido de Nitrogeno (ug/m3),2019-07-01T00:00:00Z,28.0,V
2533,2533,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,8,Dioxido de Nitrogeno (ug/m3),2019-08-01T00:00:00Z,16.0,V
2534,2534,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,8,Dioxido de Nitrogeno (ug/m3),2019-09-01T00:00:00Z,50.0,V
2535,2535,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,8,Dioxido de Nitrogeno (ug/m3),2019-10-01T00:00:00Z,52.0,V
2536,2536,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,8,Dioxido de Nitrogeno (ug/m3),2019-11-01T00:00:00Z,19.0,V
2537,2537,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,8,Dioxido de Nitrogeno (ug/m3),2019-12-01T00:00:00Z,34.0,V
2538,2538,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,12,Oxido de Nitrogeno (ug/m3),2019-01-01T00:00:00Z,133.0,V
2539,2539,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,12,Oxido de Nitrogeno (ug/m3),2019-02-01T00:00:00Z,18.0,V
2540,2540,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,12,Oxido de Nitrogeno (ug/m3),2019-03-01T00:00:00Z,61.0,V
2541,2541,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,12,Oxido de Nitrogeno (ug/m3),2019-04-01T00:00:00Z,37.0,V
2542,2542,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,12,Oxido de Nitrogeno (ug/m3),2019-05-01T00:00:00Z,35.0,V
2543,2543,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,12,Oxido de Nitrogeno (ug/m3),2019-06-01T00:00:00Z,45.0,V
2544,2544,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,12,Oxido de Nitrogeno (ug/m3),2019-07-01T00:00:00Z,34.0,V
2545,2545,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,12,Oxido de Nitrogeno (ug/m3),2019-08-01T00:00:00Z,18.0,V
2546,2546,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,12,Oxido de Nitrogeno (ug/m3),2019-09-01T00:00:00Z,70.0,V
2547,2547,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,12,Oxido de Nitrogeno (ug/m3),2019-10-01T00:00:00Z,84.0,V
2548,2548,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,12,Oxido de Nitrogeno (ug/m3),2019-11-01T00:00:00Z,24.0,V
2549,2549,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,12,Oxido de Nitrogeno (ug/m3),2019-12-01T00:00:00Z,42.0,V
2550,2550,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,14,Ozono (ug/m3),2019-01-01T00:00:00Z,12.0,V
2551,2551,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,14,Ozono (ug/m3),2019-02-01T00:00:00Z,67.0,V
2552,2552,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,14,Ozono (ug/m3),2019-03-01T00:00:00Z,45.0,V
2553,2553,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,14,Ozono (ug/m3),2019-04-01T00:00:00Z,50.0,V
2554,2554,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,14,Ozono (ug/m3),2019-05-01T00:00:00Z,68.0,V
2555,2555,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,14,Ozono (ug/m3),2019-06-01T00:00:00Z,74.0,V
2556,2556,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,14,Ozono (ug/m3),2019-07-01T00:00:00Z,87.0,V
2557,2557,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,14,Ozono (ug/m3),2019-08-01T00:00:00Z,82.0,V
2558,2558,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,14,Ozono (ug/m3),2019-09-01T00:00:00Z,59.0,V
2559,2559,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,14,Ozono (ug/m3),2019-10-01T00:00:00Z,35.0,V
2560,2560,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,14,Ozono (ug/m3),2019-11-01T00:00:00Z,29.0,V
2561,2561,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,27,Barajas,14,Ozono (ug/m3),2019-12-01T00:00:00Z,35.0,V
2562,2562,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,1,Dioxido de Azufre (ug/m3),2019-01-01T00:00:00Z,20.0,V
2563,2563,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,1,Dioxido de Azufre (ug/m3),2019-02-01T00:00:00Z,11.0,V
2564,2564,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,1,Dioxido de Azufre (ug/m3),2019-03-01T00:00:00Z,16.0,V
2565,2565,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,1,Dioxido de Azufre (ug/m3),2019-04-01T00:00:00Z,13.0,V
2566,2566,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,1,Dioxido de Azufre (ug/m3),2019-05-01T00:00:00Z,13.0,V
2567,2567,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,1,Dioxido de Azufre (ug/m3),2019-06-01T00:00:00Z,11.0,V
2568,2568,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,1,Dioxido de Azufre (ug/m3),2019-07-01T00:00:00Z,11.0,V
2569,2569,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,1,Dioxido de Azufre (ug/m3),2019-08-01T00:00:00Z,11.0,V
2570,2570,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,1,Dioxido de Azufre (ug/m3),2019-09-01T00:00:00Z,11.0,V
2571,2571,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,1,Dioxido de Azufre (ug/m3),2019-10-01T00:00:00Z,9.0,V
2572,2572,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,1,Dioxido de Azufre (ug/m3),2019-11-01T00:00:00Z,20.0,V
2573,2573,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,1,Dioxido de Azufre (ug/m3),2019-12-01T00:00:00Z,17.0,V
2574,2574,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,6,Monoxido de Carbono (mg/m3),2019-01-01T00:00:00Z,0.5,V
2575,2575,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,6,Monoxido de Carbono (mg/m3),2019-02-01T00:00:00Z,0.4,V
2576,2576,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,6,Monoxido de Carbono (mg/m3),2019-03-01T00:00:00Z,0.5,V
2577,2577,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,6,Monoxido de Carbono (mg/m3),2019-04-01T00:00:00Z,0.6,V
2578,2578,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,6,Monoxido de Carbono (mg/m3),2019-05-01T00:00:00Z,0.6,V
2579,2579,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,6,Monoxido de Carbono (mg/m3),2019-06-01T00:00:00Z,0.5,V
2580,2580,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,6,Monoxido de Carbono (mg/m3),2019-07-01T00:00:00Z,0.3,V
2581,2581,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,6,Monoxido de Carbono (mg/m3),2019-08-01T00:00:00Z,0.2,V
2582,2582,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,6,Monoxido de Carbono (mg/m3),2019-09-01T00:00:00Z,0.2,V
2583,2583,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,6,Monoxido de Carbono (mg/m3),2019-10-01T00:00:00Z,1.0,V
2584,2584,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,6,Monoxido de Carbono (mg/m3),2019-11-01T00:00:00Z,0.5,V
2585,2585,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,6,Monoxido de Carbono (mg/m3),2019-12-01T00:00:00Z,1.1,V
2586,2586,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,7,Monoxido de Nitrogeno (ug/m3),2019-01-01T00:00:00Z,81.0,V
2587,2587,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,7,Monoxido de Nitrogeno (ug/m3),2019-02-01T00:00:00Z,5.0,V
2588,2588,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,7,Monoxido de Nitrogeno (ug/m3),2019-03-01T00:00:00Z,36.0,V
2589,2589,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,7,Monoxido de Nitrogeno (ug/m3),2019-04-01T00:00:00Z,14.0,V
2590,2590,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,7,Monoxido de Nitrogeno (ug/m3),2019-05-01T00:00:00Z,3.0,V
2591,2591,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,7,Monoxido de Nitrogeno (ug/m3),2019-06-01T00:00:00Z,3.0,V
2592,2592,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,7,Monoxido de Nitrogeno (ug/m3),2019-07-01T00:00:00Z,6.0,V
2593,2593,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,7,Monoxido de Nitrogeno (ug/m3),2019-08-01T00:00:00Z,3.0,V
2594,2594,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,7,Monoxido de Nitrogeno (ug/m3),2019-09-01T00:00:00Z,16.0,V
2595,2595,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,7,Monoxido de Nitrogeno (ug/m3),2019-10-01T00:00:00Z,37.0,V
2596,2596,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,7,Monoxido de Nitrogeno (ug/m3),2019-11-01T00:00:00Z,7.0,V
2597,2597,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,7,Monoxido de Nitrogeno (ug/m3),2019-12-01T00:00:00Z,8.0,V
2598,2598,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,8,Dioxido de Nitrogeno (ug/m3),2019-01-01T00:00:00Z,65.0,V
2599,2599,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,8,Dioxido de Nitrogeno (ug/m3),2019-02-01T00:00:00Z,12.0,V
2600,2600,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,8,Dioxido de Nitrogeno (ug/m3),2019-03-01T00:00:00Z,56.0,V
2601,2601,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,8,Dioxido de Nitrogeno (ug/m3),2019-04-01T00:00:00Z,34.0,V
2602,2602,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,8,Dioxido de Nitrogeno (ug/m3),2019-05-01T00:00:00Z,19.0,V
2603,2603,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,8,Dioxido de Nitrogeno (ug/m3),2019-06-01T00:00:00Z,27.0,V
2604,2604,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,8,Dioxido de Nitrogeno (ug/m3),2019-07-01T00:00:00Z,39.0,V
2605,2605,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,8,Dioxido de Nitrogeno (ug/m3),2019-08-01T00:00:00Z,26.0,V
2606,2606,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,8,Dioxido de Nitrogeno (ug/m3),2019-09-01T00:00:00Z,50.0,V
2607,2607,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,8,Dioxido de Nitrogeno (ug/m3),2019-10-01T00:00:00Z,55.0,V
2608,2608,data2019-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,35,,8,Dioxido de Nitrogeno (ug/m3),2019-11-01T00:00:00Z,18.0,V
