id_local,desc_distrito_local,distritos_wikidata,desc_barrio_local,barrios_wikidata,direccion,id_direccion,Cod_Postal,coordenada_x_local,id_coordenadas,coordenada_y_local,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_es,mesas_ra,Latitud,Coordenadas finales,Longitud
270531806,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Imperial,https://www.wikidata.org/wiki/Q3773740,61 PASEO VIRGEN DEL PUERTO,61_PASEO_VIRGEN_DEL_PUERTO,28005,"438733,6","438733,6-4472973,54","4472973,54",Abierto,LA ESQUINA DEL CALDERON,Anual,Abierta,"24,93","24,93",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8,40.4050768,"40.4050768,-3.7218946",-3.7218946
20000708,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Acacias,https://www.wikidata.org/wiki/Q3319190,15 PASEO YESERIAS,15_PASEO_YESERIAS,28005,"439701,59","439701,59-4472413,53","4472413,53",Abierto,TABERNA FANTASTICA,Anual,Abierta,"59,95","28,45",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,19,9,40.3996062,"40.3996062,-3.7105284",-3.7105284
270378436,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Acacias,https://www.wikidata.org/wiki/Q3319190,33 PASEO YESERIAS,33_PASEO_YESERIAS,28005,"439886,59","439886,59-4472225,53","4472225,53",Abierto,CAFE DOMAR,Anual,Abierta,"16,38","16,38",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7,40.39852,"40.39852,-3.708252",-3.708252
270543893,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,Casco Histórico de Vallecas,https://www.wikidata.org/wiki/Q16544370,5 CALLE CULLA,5_CALLE_CULLA,28031,"447432,52","447432,52-4468996,43","4468996,43",Abierto,BAR LAS TAPAS,Anual,Abierta,"51,84","51,84",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,16,16,40.3697575,"40.3697575,-3.6191393",-3.6191393
270543037,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Valverde,https://www.wikidata.org/wiki/Q31132,21 CALLE TOQUES,21_CALLE_TOQUES,28050,"443418,63","443418,63-4484493,52","4484493,52",Abierto,GOIKO GRILL,Anual,Abierta,"40,74","40,74",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,11,11,40.5090275,"40.5090275,-3.6678778",-3.6678778
270488117,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,53 CALLE O'DONNELL,53_CALLE_O'DONNELL,28009,"442990,58","442990,58-4474755,5","4474755,5",Abierto,JACARANDA,Estacional,Abierta,"14,62","13,59",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6,40.421694,"40.421694,-3.6722668",-3.6722668
270225437,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,1 CALLE BIARRITZ,1_CALLE_BIARRITZ,28028,"443664,58","443664,58-4476298,49","4476298,49",Abierto,CAFETERIA CERVECERIA BIARRITZ,Anual,Abierta,"28,58","28,58",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7,40.4355194,"40.4355194,-3.6641942",-3.6641942
110001307,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Vista Alegre,https://www.wikidata.org/wiki/Q3813741,86 AVENIDA NUESTRA SEÑORA DE FATIMA,86_AVENIDA_NUESTRA_SEÑORA_DE_FATIMA,28047,"436483,6","436483,6-4470374,55","4470374,55",Abierto,PASAME LA HOOKAH,Anual,Abierta,"95,95","95,95",Superficie en parcela privada,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,14,14,40.3815804,"40.3815804,-3.7482296",-3.7482296
270087195,Chamartín,https://www.wikidata.org/wiki/Q1766348,Valdepeñas Ciudad Real,https://www.wikidata.org/wiki/Q4778,111 CALLE PRINCIPE DE VERGARA,111_CALLE_PRINCIPE_DE_VERGARA,28002,"442401,59","442401,59-4476815,51","4476815,51",Abierto,PUB FANNY,Anual,Abierta,"12,32","12,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8,40.4400139,"40.4400139,-3.6791596",-3.6791596
270419423,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,12 AVENIDA FELIPE II,12_AVENIDA_FELIPE_II,28009,"442636,58","442636,58-4475017,51","4475017,51",Abierto,CAFE Y TE,Anual,Abierta,"26,62","26,62",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7,40.4237972,"40.4237972,-3.6761495",-3.6761495
270346193,Latina,https://www.wikidata.org/wiki/Q794954,Las Águilas,https://www.wikidata.org/wiki/Q5971372,10 CALLE GUAREÑA,10_CALLE_GUAREÑA,28044,"434984,62","434984,62-4471088,57","4471088,57",Abierto,RESTAURANTE CHINO GUANG ZHOU,Anual,Abierta,37,37,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,9,9,40.3879299,"40.3879299,-3.7660263",-3.7660263
280043793,Latina,https://www.wikidata.org/wiki/Q794954,Las Águilas,https://www.wikidata.org/wiki/Q5971372,12 CALLE GUAREÑA,12_CALLE_GUAREÑA,28044,"434988,62","434988,62-4471072,57","4471072,57",Abierto,CASA CORONEL,Anual,Abierta,35,35,Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20,40.3875668,"40.3875668,-3.7660014",-3.7660014
280041320,Latina,https://www.wikidata.org/wiki/Q794954,Barrio de Puerta del Ángel,https://www.wikidata.org/wiki/Q31142,33 PASEO EXTREMADURA,33_PASEO_EXTREMADURA,28011,"438169,6","438169,6-4473893,55","4473893,55",Abierto,RÓTULO NO INFORMADO,Anual,Abierta,"12,75","12,75",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4,40.4133513,"40.4133513,-3.728733",-3.728733
270402083,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Buenavista,https://www.wikidata.org/wiki/Q953929,1 CALLE JOSE JORDAN,1_CALLE_JOSE_JORDAN,28044,"435647,6","435647,6-4469405,56","4469405,56",Abierto,BAR MONTIJO,Anual,Abierta,"20,88","11,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7,40.3727685,"40.3727685,-3.7580726",-3.7580726
40000735,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,53 CALLE O'DONNELL,53_CALLE_O'DONNELL,28009,"442961,58","442961,58-4474757,5","4474757,5",Abierto,RODILLA,Anual,Abierta,"14,58","14,58",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,5,5,40.421694,"40.421694,-3.6722668",-3.6722668
20001084,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Acacias,https://www.wikidata.org/wiki/Q3319190,88 PASEO SANTA MARIA DE LA CABEZA,88_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"440411,59","440411,59-4472179,52","4472179,52",Abierto,EL VIEJO MADRID,Anual,Abierta,"58,31","58,31",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,18,18,40.3981132,"40.3981132,-3.7021259",-3.7021259
280016582,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Imperial,https://www.wikidata.org/wiki/Q3773740,22 RONDA SEGOVIA,22_RONDA_SEGOVIA,28005,"439215,6","439215,6-4473328,54","4473328,54",Abierto,OFICINAS PRIVADAS DE GESTION EMPRESA,Estacional,Abierta,"14,58","38,13",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,10,40.408118,"40.408118,-3.7164989",-3.7164989
20001786,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Acacias,https://www.wikidata.org/wiki/Q3319190,18 RONDA TOLEDO,18_RONDA_TOLEDO,28005,"439978,59","439978,59-4473025,53","4473025,53",Abierto,CAFETERIA RONDA DE TOLEDO,Anual,Abierta,"14,4","14,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,0,40.4056913,"40.4056913,-3.7075453",-3.7075453
270413162,Arganzuela,https://www.wikidata.org/wiki/Q2000929,La Chopera,https://www.wikidata.org/wiki/Q3773750,5 PLAZA GENERAL MAROTO,5_PLAZA_GENERAL_MAROTO,28045,"440775,58","440775,58-4471650,52","4471650,52",Abierto,VENTA MATADERO,Anual,Abierta,"108,1","108,1",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,21,21,40.3933987,"40.3933987,-3.6978066",-3.6978066
280044139,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Argüelles,https://www.wikidata.org/wiki/Q64874,30 CUESTA SAN VICENTE,30_CUESTA_SAN_VICENTE,28008,"439199,6","439199,6-4474675,54","4474675,54",Abierto,BULEVART,Anual,Abierta,"20,88","20,88",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7,40.4204727,"40.4204727,-3.716821",-3.716821
280056405,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Numancia,https://www.wikidata.org/wiki/Q10338144,4 CALLE JOSEFA DIAZ,4_CALLE_JOSEFA_DIAZ,28038,"444161,56","444161,56-4471628,48","4471628,48",Abierto,BAR SEYDA,Anual,Abierta,"29,52","29,52",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8,40.393247,"40.393247,-3.6576502",-3.6576502
270490207,Usera,https://www.wikidata.org/wiki/Q953368,Orcasur,https://www.wikidata.org/wiki/Q10341270,1 CALLE INDALECIO FERNANDEZ,1_CALLE_INDALECIO_FERNANDEZ,28041,"440978,57","440978,57-4470235,52","4470235,52",Abierto,EL RINCON DE CRUZ BLANCA,Anual,Abierta,"242,23","242,23",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,38,30,40.3806531,"40.3806531,-3.6952196",-3.6952196
280049588,Usera,https://www.wikidata.org/wiki/Q953368,Orcasitas,https://www.wikidata.org/wiki/Q3773941,5 CALLE GRAN AVENIDA,5_CALLE_GRAN_AVENIDA,28041,"439737,57","439737,57-4469036,52","4469036,52",Abierto,JORDAN CAFE BAR,Anual,Abierta,"188,89","188,89",Zona de estacionamiento,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,31,21,40.36972,"40.36972,-3.7098559",-3.7098559
285001213,Centro,https://www.wikidata.org/wiki/Q1763376,Palacio,https://www.wikidata.org/wiki/Q2136510,63 CALLE GRAN VIA,63_CALLE_GRAN_VIA,28013,"439781,6","439781,6-4474897,53","4474897,53",Abierto,100 MONTADITOS,Anual,Abierta,"10,2","10,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,5,5,40.4224951,"40.4224951,-3.7097998",-3.7097998
270532418,Centro,https://www.wikidata.org/wiki/Q1763376,Universidad,https://www.wikidata.org/wiki/Q10387767,8 CALLE DESENGAÑO,8_CALLE_DESENGAÑO,28004,"440382,59","440382,59-4474696,53","4474696,53",Abierto,LA CUEVA DEL PINTXO,Anual,Abierta,"10,26","10,26",Acera,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,4,4,40.420782,"40.420782,-3.7027202",-3.7027202
270541825,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Costillares,https://www.wikidata.org/wiki/Q331385,3 CALLE CALERUEGA,3_CALLE_CALERUEGA,28033,"443284,6","443284,6-4480908,51","4480908,51",Abierto,SOCCER,Anual,Abierta,"29,94","14,93",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,16,8,40.476879,"40.476879,-3.6692567",-3.6692567
270472400,Villaverde,https://www.wikidata.org/wiki/Q919536,Butarque,https://www.wikidata.org/wiki/Q390453,9 CALLE EDUARDO MARISTANY,9_CALLE_EDUARDO_MARISTANY,28021,"442002,53","442002,53-4467147,5","4467147,5",Abierto,CAFETERIA LOS ALPES,Anual,Abierta,"22,14","22,14",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,6,6,40.3530999,"40.3530999,-3.6831001",-3.6831001
270526036,Retiro,https://www.wikidata.org/wiki/Q2002296,Pacífico,https://www.wikidata.org/wiki/Q3773753,10 CALLE CARIDAD,10_CALLE_CARIDAD,28007,"442695,57","442695,57-4472602,5","4472602,5",Abierto,LA PIPARRA,Anual,Abierta,"22,96","22,96",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,3,3,40.4020888,"40.4020888,-3.6752983",-3.6752983
270060296,Retiro,https://www.wikidata.org/wiki/Q2002296,Pacífico,https://www.wikidata.org/wiki/Q3773753,40 CALLE CAVANILLES,40_CALLE_CAVANILLES,28007,"442720,57","442720,57-4472974,5","4472974,5",Abierto,BODEGUITA DONDE SIEMPRE,Anual,Abierta,"45,98","45,98",Zona de estacionamiento,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8,40.4054353,"40.4054353,-3.6749816",-3.6749816
270159594,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,San Diego,https://www.wikidata.org/wiki/Q11946851,58 CALLE CARLOS MARTIN ALVAREZ,58_CALLE_CARLOS_MARTIN_ALVAREZ,28018,"443558,56","443558,56-4471008,49","4471008,49",Abierto,LA CRUZ BLANCA,Anual,Abierta,"132,55","132,55",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,38,38,40.387676,"40.387676,-3.6650233",-3.6650233
280074088,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,San Pascual,https://www.wikidata.org/wiki/Q165612,7 CALLE TORRELAGUNA,7_CALLE_TORRELAGUNA,28027,"444825,58","444825,58-4476885,48","4476885,48",Abierto,LOS PAJARITOS,Anual,Abierta,"43,2","43,2",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,12,12,40.4406642,"40.4406642,-3.6505613",-3.6505613
140000189,Moratalaz,https://www.wikidata.org/wiki/Q2076109,Marroquina,https://www.wikidata.org/wiki/Q11935636,11 PASAJE ORUSCO,11_PASAJE_ORUSCO,28030,"446471,55","446471,55-4473327,45","4473327,45",Abierto,LAS VEGAS,Anual,Abierta,"16,38","16,38",Acera,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:00:00,0:00:00,23:00:00,7,7,40.4088144,"40.4088144,-3.6309916",-3.6309916
90001120,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Casa de Campo,https://www.wikidata.org/wiki/Q16302441,16 PASEO FLORIDA,16_PASEO_FLORIDA,28008,"438655,61","438655,61-4474975,55","4474975,55",Abierto,EL UROGALLO,Anual,Abierta,"108,6","108,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,57,57,40.4232153,"40.4232153,-3.7232125",-3.7232125
270076664,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,39 AVENIDA TOREROS,39_AVENIDA_TOREROS,28028,"443343,58","443343,58-4475952,5","4475952,5",Abierto,CERVECERIA EL RUEDO,Anual,Abierta,"42,47","42,47",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,0,40.4323033,"40.4323033,-3.6680164",-3.6680164
40001898,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,1 CALLE VILLALAR,1_CALLE_VILLALAR,28001,"441443,59","441443,59-4474676,52","4474676,52",Abierto,ANELL,Anual,Abierta,"58,74","58,74",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,15,15,40.4207793,"40.4207793,-3.69015",-3.69015
270531187,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,41 CALLE VELAZQUEZ,41_CALLE_VELAZQUEZ,28001,"441960,58","441960,58-4475321,51","4475321,51",Abierto,GIANGROSSI,Anual,Abierta,"24,8","11,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,10,40.4268002,"40.4268002,-3.6842326",-3.6842326
270515016,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,33 CALLE VELAZQUEZ,33_CALLE_VELAZQUEZ,28001,"441929,58","441929,58-4475194,52","4475194,52",Abierto,HOTEL ADLER,Anual,Abierta,"11,4","11,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6,40.4254604,"40.4254604,-3.6844902",-3.6844902
50000773,Chamartín,https://www.wikidata.org/wiki/Q1766348,Nueva España,https://www.wikidata.org/wiki/Q10338128,13 CALLE COSTA RICA,13_CALLE_COSTA_RICA,28016,"442841,59","442841,59-4478894,51","4478894,51",Abierto,RESTAURANTE KANBEY,Anual,Abierta,"48,58","25,92",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8,40.4588268,"40.4588268,-3.6738151",-3.6738151
285006678,Chamartín,https://www.wikidata.org/wiki/Q1766348,Prosperidad,https://www.wikidata.org/wiki/Q4776,5 CALLE LUIS DE SALAZAR,5_CALLE_LUIS_DE_SALAZAR,28002,"443468,59","443468,59-4477645,5","4477645,5",Abierto,BAR,Anual,Abierta,"87,6","87,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,19,19,40.4475444,"40.4475444,-3.6667661",-3.6667661
50000903,Chamartín,https://www.wikidata.org/wiki/Q1766348,Nueva España,https://www.wikidata.org/wiki/Q10338128,291 CALLE PRINCIPE DE VERGARA,291_CALLE_PRINCIPE_DE_VERGARA,28016,"442608,6","442608,6-4479037,51","4479037,51",Abierto,EL ENFRIADOR CERVECERIA,Anual,Abierta,81,"17,13",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,36,5,40.4598773,"40.4598773,-3.6769106",-3.6769106
280021158,Chamartín,https://www.wikidata.org/wiki/Q1766348,Valdepeñas Ciudad Real,https://www.wikidata.org/wiki/Q4778,25 PASEO LA HABANA,25_PASEO_LA_HABANA,28036,"441763,6","441763,6-4478062,52","4478062,52",Abierto,HAVANA 25,Anual,Abierta,"14,4","14,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8,40.4511987,"40.4511987,-3.686848",-3.686848
270544162,Chamartín,https://www.wikidata.org/wiki/Q1766348,Hispanoamérica,https://www.wikidata.org/wiki/Q3814573,2 CALLE COSTA RICA,2_CALLE_COSTA_RICA,28016,"442539,6","442539,6-4478859,51","4478859,51",Abierto,UDABERRI,Anual,Abierta,"49,95","49,95",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,14,40.458448,"40.458448,-3.6776022",-3.6776022
285007723,Chamartín,https://www.wikidata.org/wiki/Q1766348,Castilla,https://www.wikidata.org/wiki/Q3813735,21 CALLE CONDE DE TORRALBA,21_CALLE_CONDE_DE_TORRALBA,28046,"441976,61","441976,61-4481257,53","4481257,53",Abierto,BAR HOGAR,Anual,Abierta,"28,16","28,16",Plaza peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7,40.4796101,"40.4796101,-3.6847652",-3.6847652
270191274,Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,https://www.wikidata.org/wiki/Q4781,29 CALLE JOSE ORTEGA Y GASSET,29_CALLE_JOSE_ORTEGA_Y_GASSET,28006,"442032,59","442032,59-4475764,51","4475764,51",Abierto,VIPS,Anual,Abierta,"79,4","79,4",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,19,19,40.4304988,"40.4304988,-3.6831273",-3.6831273
280018455,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Legazpi,https://www.wikidata.org/wiki/Q3773990,3 CALLE PLOMO,3_CALLE_PLOMO,28045,"441492,58","441492,58-4471428,52","4471428,52",Abierto,CERVECERIA FUENTECOBRE,Anual,Abierta,"64,89","64,89",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,26,26,40.3912549,"40.3912549,-3.6893434",-3.6893434
20001019,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Legazpi,https://www.wikidata.org/wiki/Q3773990,18 CALLE BOLIVAR,18_CALLE_BOLIVAR,28045,"441267,58","441267,58-4471503,52","4471503,52",Abierto,CAFETERIA TRASMONTANA RESTAURANTE,Anual,Abierta,"67,58","67,58",Calle peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,20,20,40.3920686,"40.3920686,-3.6919943",-3.6919943
20001216,Arganzuela,https://www.wikidata.org/wiki/Q2000929,La Chopera,https://www.wikidata.org/wiki/Q3773750,53 PASEO CHOPERA,53_PASEO_CHOPERA,28045,"440835,58","440835,58-4471589,52","4471589,52",Abierto,MAR Y SAL,Anual,Abierta,"22,32","22,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8,40.3928831,"40.3928831,-3.6971407",-3.6971407
270055843,Arganzuela,https://www.wikidata.org/wiki/Q2000929,La Chopera,https://www.wikidata.org/wiki/Q3773750,19 CALLE JAIME EL CONQUISTADOR,19_CALLE_JAIME_EL_CONQUISTADOR,28045,"440764,58","440764,58-4471984,52","4471984,52",Abierto,CAFETERIA LA PESETA,Anual,Abierta,"19,44","19,44",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6,40.3963246,"40.3963246,-3.6980026",-3.6980026
20001890,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Legazpi,https://www.wikidata.org/wiki/Q3773990,7 CALLE EROS,7_CALLE_EROS,28045,"442386,57","442386,57-4471639,51","4471639,51",Abierto,CHURRERIA PATUCHURRO,Anual,Abierta,"13,98","13,98",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6,40.3927148,"40.3927148,-3.6787327",-3.6787327
200002036,San Blas,https://www.wikidata.org/wiki/Q2001937,Rosas,https://www.wikidata.org/wiki/Q18880469,11 CALLE SUECIA,11_CALLE_SUECIA,28022,"448405,55","448405,55-4474827,42","4474827,42",Abierto,CHISTO,Anual,Abierta,"41,03","41,03",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,16,12,40.4224976,"40.4224976,-3.6081972",-3.6081972
270133268,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Casa de Campo,https://www.wikidata.org/wiki/Q16302441,57 PASEO FLORIDA,57_PASEO_FLORIDA,28008,"438475,61","438475,61-4475114,55","4475114,55",Abierto,MESON EL CARIBE,Anual,Abierta,"129,6","129,6",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,30,10,40.4243954,"40.4243954,-3.7252317",-3.7252317
270537675,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,Ensanche de Vallecas,https://www.wikidata.org/wiki/Q3847485,11 AVENIDA ENSANCHE DE VALLECAS,11_AVENIDA_ENSANCHE_DE_VALLECAS,28051,"448031,52","448031,52-4469040,42","4469040,42",Abierto,RESTAURANTE CERVECERIA NUEVA YORK,Estacional,Abierta,"48,6","12,5",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,15,6,40.3702972,"40.3702972,-3.6120673",-3.6120673
270379122,Retiro,https://www.wikidata.org/wiki/Q2002296,Jerónimos,https://www.wikidata.org/wiki/Q10306766,21 PASEO INFANTA ISABEL,21_PASEO_INFANTA_ISABEL,28014,"441697,58","441697,58-4473123,52","4473123,52",Abierto,VALENTINA,Anual,Abierta,"19,62","19,62",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,5,5,40.4067791,"40.4067791,-3.6869899",-3.6869899
200001335,San Blas,https://www.wikidata.org/wiki/Q2001937,Simancas,https://www.wikidata.org/wiki/Q10371626,2 CALLE ZAYAS,2_CALLE_ZAYAS,28037,"447006,56","447006,56-4475494,45","4475494,45",Abierto,BAR ZAYAS ME DA IGUAL,Anual,Abierta,"14,4","14,4",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,6,6,40.4284333,"40.4284333,-3.6247735",-3.6247735
270171790,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Quintana,https://www.wikidata.org/wiki/Q71810,4 CALLE HERMANOS DE PABLO,4_CALLE_HERMANOS_DE_PABLO,28027,"445356,57","445356,57-4476272,47","4476272,47",Abierto,ALAMBIQUE,Anual,Abierta,"2,38","2,38",Acera,10:00:00,1:00:00,10:00:00,12:00:00,10:00:00,1:30:00,10:00:00,12:00:00,2,2,40.4353726,"40.4353726,-3.644127",-3.644127
40001823,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,76 AVENIDA BRUSELAS,76_AVENIDA_BRUSELAS,28028,"443732,58","443732,58-4477100,49","4477100,49",Abierto,101 MONTADITOS,Anual,Abierta,"18,72","18,72",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8,40.4426962,"40.4426962,-3.6634995",-3.6634995
285005425,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Delicias,https://www.wikidata.org/wiki/Q3773736,14 CALLE JUAN DE MARIANA,14_CALLE_JUAN_DE_MARIANA,28045,"441788,58","441788,58-4472163,51","4472163,51",Abierto,CAFE MARIANA,Anual,Abierta,"34,34","19,44",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,6,40.3978986,"40.3978986,-3.6859814",-3.6859814
